workplace_id,workplace_name,workplace_district,workplace_lat,workplace_lon,candidate_name,district,lat,lon,station_name,station_operator,station_uid,station_id,official_benchmark_city,official_median_rent,commute_minutes,transfer_count,rent_saving_vs_neihu,is_pareto_efficient,dominated_by,selection_reason,route_count_at_station,departure_time,route_summary,source_endpoint,maas_response_file
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,五股區公所,五股區,25.082744,121.4383484,五股區公所(五股公有市場),NWT_BUS_STATION,NWT74479,74479,新北市,16000,38.0,1,3500,False,泰山站; 三重站; 新莊站; 板橋站,"TDX bus station at Wugu District Office / public market, representing the district center.",5.0,2026-08-24T08:00:00,Bus 582經工業區 (立體停車場(五股公有市場)->捷運新北產業園區站) | MRT 桃園機場捷運線 (新北產業園區站->新莊副都心站),https://tdx.transportdata.tw/api/basic/v2/Bus/Station/City/NewTaipei,data/interim/transport/tdx_maas_responses/wugu_district_office_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,樹林車站,樹林區,24.99123,121.42442,樹林,TRA,TRA-1040,1040,新北市,13000,40.6,1,6500,False,泰山站,TRA station and main rail anchor for Shulin.,,2026-08-24T08:00:00,TRA 樹林-基隆 (樹林->臺北) | MRT 桃園機場捷運線 (台北車站->新莊副都心站),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/shulin_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,汐止車站,汐止區,25.0679,121.66113,汐止,TRA,TRA-0960,0960,新北市,14000,41.9,1,5500,False,泰山站; 樹林車站,TRA station anchoring Xizhi's main rail commute corridor.,,2026-08-24T08:00:00,TRA 基隆-苗栗 (汐止->臺北) | MRT 桃園機場捷運線 (台北車站->新莊副都心站),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/xizhi_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,頂溪站,永和區,25.01308,121.515398,頂溪,TRTC,TRTC-O04,O04,新北市,15000,42.6,1,4500,False,泰山站; 三重站; 樹林車站; 汐止車站,Central Yonghe MRT station on the Zhonghe-Xinlu line.,,2026-08-24T08:00:00,Bus 262區 (捷運頂溪站->臺北郵局) | MRT 桃園機場捷運線 (台北車站->新莊副都心站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/dingxi_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,土城站,土城區,24.97313,121.44432,土城,TRTC,TRTC-BL03,BL03,新北市,14500,43.7,1,5000,False,泰山站; 樹林車站; 汐止車站,"MRT station named for and located in Tucheng, suitable as the district's transit anchor.",,2026-08-24T08:00:00,MRT 板南線 (土城->新埔) | Bus 982直達新埔線 (捷運新埔站->行政院新莊聯合辦公大樓(榮華)),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/tucheng_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,大坪林站,新店區,24.98272,121.54134,大坪林,TRTC,TRTC-G04,G04,新北市,15500,45.7,1,4000,False,泰山站; 三重站; 樹林車站; 汐止車站; 頂溪站; 土城站,Representative Xindian MRT station with direct urban access.,,2026-08-24T08:00:00,MRT 松山新店線 (大坪林->北門) | MRT 桃園機場捷運線 (台北車站->新莊副都心站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/dapinglin_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,蘆洲站,蘆洲區,25.09152,121.46471,蘆洲,TRTC,TRTC-O54,O54,新北市,18500,46.0,1,1000,False,泰山站; 三重站; 林口站; 新莊站; 板橋站; 五股區公所; 樹林車站; 汐止車站; 頂溪站; 土城站; 大坪林站,Terminal MRT node and representative Luzhou transit anchor.,,2026-08-24T08:00:00,Bus 橘17 (捷運蘆洲站->工商展覽中心) | Bus 520 (工商展覽中心->勞工活動中心),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/luzhou_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,景安站,中和區,24.99392,121.505114,景安,TRTC,TRTC-O02,O02,新北市,15000,49.5,1,4500,False,泰山站; 三重站; 樹林車站; 汐止車站; 頂溪站; 土城站,Major Zhonghe interchange area with MRT access.,,2026-08-24T08:00:00,MRT 中和新蘆線 (景安->三重) | MRT 桃園機場捷運線 (三重站->新莊副都心站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/jingan_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,鶯歌車站,鶯歌區,24.95455,121.35517,鶯歌,TRA,TRA-1070,1070,新北市,14500,53.6,1,5000,False,泰山站; 樹林車站; 汐止車站; 土城站,TRA station and main rail anchor for Yingge.,,2026-08-24T08:00:00,TRA 鶯歌-蘇澳新 (鶯歌->臺北) | MRT 桃園機場捷運線 (台北車站->新莊副都心站),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/yingge_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,淡水站,淡水區,25.167745,121.445805,淡水,TRTC,TRTC-R28,R28,新北市,10000,66.7,1,9500,False,泰山站,Terminal MRT station and highest-recognition Tamsui transit node.,,2026-08-24T08:00:00,MRT 淡水信義線 (淡水->台北車站) | MRT 桃園機場捷運線 (台北車站->新莊副都心站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/tamsui_station_to_xinzhuang_fuduxin.json
xinzhuang_fuduxin,新莊副都心,新莊,25.05924,121.44561,三峽北大特區,三峽區,24.94489,121.37368,臺北大學正門,NWT_BUS_STATION,NWT3282,3282,新北市,10000,76.5,1,9500,False,泰山站; 淡水站,"TDX bus station at NTPU main gate, representing the dense Sanxia Beida residential area with many bus routes.",17.0,2026-08-24T08:00:00,Bus 885 (臺北大學正門->新泰路口) | Bus 783 (新泰中正路口->行政院新莊聯合辦公大樓(中平路)),https://tdx.transportdata.tw/api/basic/v2/Bus/Station/City/NewTaipei,data/interim/transport/tdx_maas_responses/sanxia_ntpu_main_gate_to_xinzhuang_fuduxin.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,汐止車站,汐止區,25.0679,121.66113,汐止,TRA,TRA-0960,0960,新北市,14000,7.0,0,5500,True,,TRA station anchoring Xizhi's main rail commute corridor.,,2026-08-24T08:00:00,TRA 基隆-新竹 (汐止->汐科),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/xizhi_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,板橋站,板橋區,25.014098,121.462671,板橋,TRTC,TRTC-BL07,BL07,新北市,16000,35.6,0,3500,False,汐止車站,Primary Banqiao multimodal hub represented by its MRT station coordinate.,,2026-08-24T08:00:00,TRA 新竹-基隆 (板橋->汐科),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/banqiao_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,樹林車站,樹林區,24.99123,121.42442,樹林,TRA,TRA-1040,1040,新北市,13000,41.9,0,6500,True,,TRA station and main rail anchor for Shulin.,,2026-08-24T08:00:00,TRA 鶯歌-蘇澳新 (樹林->汐科),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/shulin_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,泰山站,泰山區,25.05321,121.43943,泰山站,TYMC,TYMC-A5,A5,新北市,10000,45.6,1,9500,True,,"Taoyuan Airport MRT A5 station in Taishan, the clearest rail node for the district.",,2026-08-24T08:00:00,MRT 桃園機場捷運線 (泰山站->台北車站) | TRA 樹林-基隆 (臺北->汐科),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TYMC,data/interim/transport/tdx_maas_responses/taishan_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,三重站,三重區,25.05571,121.48422,三重,TRTC,TRTC-O15,O15,新北市,15000,46.9,1,4500,False,汐止車站; 樹林車站; 泰山站,Representative Sanchong MRT station on the Zhonghe-Xinlu line.,,2026-08-24T08:00:00,MRT 桃園機場捷運線 (三重站->台北車站) | TRA 北湖-瑞芳 (臺北->汐科),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/sanchong_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,鶯歌車站,鶯歌區,24.95455,121.35517,鶯歌,TRA,TRA-1070,1070,新北市,14500,49.8,0,5000,False,汐止車站; 樹林車站; 泰山站,TRA station and main rail anchor for Yingge.,,2026-08-24T08:00:00,TRA 彰化-基隆 (鶯歌->汐科),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/yingge_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,頂溪站,永和區,25.01308,121.515398,頂溪,TRTC,TRTC-O04,O04,新北市,15000,49.8,1,4500,False,汐止車站; 樹林車站; 泰山站; 三重站; 鶯歌車站,Central Yonghe MRT station on the Zhonghe-Xinlu line.,,2026-08-24T08:00:00,Bus 262區 (捷運頂溪站->臺北車站(忠孝)) | TRA 鶯歌-蘇澳新 (臺北->汐科),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/dingxi_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,土城站,土城區,24.97313,121.44432,土城,TRTC,TRTC-BL03,BL03,新北市,14500,54.7,1,5000,False,汐止車站; 樹林車站; 泰山站; 鶯歌車站,"MRT station named for and located in Tucheng, suitable as the district's transit anchor.",,2026-08-24T08:00:00,MRT 板南線 (土城->龍山寺) | TRA 新竹-基隆 (萬華->汐科),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/tucheng_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,大坪林站,新店區,24.98272,121.54134,大坪林,TRTC,TRTC-G04,G04,新北市,15500,57.9,1,4000,False,汐止車站; 樹林車站; 泰山站; 三重站; 鶯歌車站; 頂溪站; 土城站,Representative Xindian MRT station with direct urban access.,,2026-08-24T08:00:00,MRT 松山新店線 (大坪林->松山) | TRA 新竹-基隆 (松山->汐科),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/dapinglin_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,林口站,林口區,25.0658,121.36134,林口站,TYMC,TYMC-A9,A9,新北市,18000,65.2,1,1500,False,汐止車站; 板橋站; 樹林車站; 泰山站; 三重站; 鶯歌車站; 頂溪站; 土城站; 大坪林站,Taoyuan Airport MRT A9 station and the main rail node for Linkou new town.,,2026-08-24T08:00:00,MRT 桃園機場捷運線 (林口站->台北車站) | TRA 彰化-基隆 (臺北->汐科),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TYMC,data/interim/transport/tdx_maas_responses/linkou_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,淡水站,淡水區,25.167745,121.445805,淡水,TRTC,TRTC-R28,R28,新北市,10000,67.9,1,9500,False,泰山站,Terminal MRT station and highest-recognition Tamsui transit node.,,2026-08-24T08:00:00,MRT 淡水信義線 (淡水->台北車站) | TRA 彰化-基隆 (臺北->汐科),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/tamsui_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,景安站,中和區,24.99392,121.505114,景安,TRTC,TRTC-O02,O02,新北市,15000,68.0,1,4500,False,汐止車站; 樹林車站; 泰山站; 三重站; 鶯歌車站; 頂溪站; 土城站; 淡水站,Major Zhonghe interchange area with MRT access.,,2026-08-24T08:00:00,MRT 環狀線 (景安->板橋) | TRA 彰化-基隆 (板橋->汐科),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/jingan_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,三峽北大特區,三峽區,24.94489,121.37368,臺北大學正門,NWT_BUS_STATION,NWT3282,3282,新北市,10000,74.2,1,9500,False,泰山站; 淡水站,"TDX bus station at NTPU main gate, representing the dense Sanxia Beida residential area with many bus routes.",17.0,2026-08-24T08:00:00,Bus F611 (大學風呂(學勤路)->山佳) | TRA 彰化-基隆 (山佳->汐科),https://tdx.transportdata.tw/api/basic/v2/Bus/Station/City/NewTaipei,data/interim/transport/tdx_maas_responses/sanxia_ntpu_main_gate_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,五股區公所,五股區,25.082744,121.4383484,五股區公所(五股公有市場),NWT_BUS_STATION,NWT74479,74479,新北市,16000,78.2,1,3500,False,汐止車站; 板橋站; 樹林車站; 泰山站; 三重站; 鶯歌車站; 頂溪站; 土城站; 大坪林站; 淡水站; 景安站; 三峽北大特區,"TDX bus station at Wugu District Office / public market, representing the district center.",5.0,2026-08-24T08:00:00,Bus 641 (立體停車場(五股公有市場)->臺北車站(鄭州)) | TRA 三義-基隆 (臺北->汐科),https://tdx.transportdata.tw/api/basic/v2/Bus/Station/City/NewTaipei,data/interim/transport/tdx_maas_responses/wugu_district_office_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,新莊站,新莊區,25.03608,121.45218,新莊,TRTC,TRTC-O18,O18,新北市,15700,86.5,1,3800,False,汐止車站; 樹林車站; 泰山站; 三重站; 鶯歌車站; 頂溪站; 土城站; 大坪林站; 淡水站; 景安站; 三峽北大特區,Established MRT node in the older Xinzhuang urban core.,,2026-08-24T08:00:00,MRT 中和新蘆線 (新莊->松江南京) | Bus 668 (南京建國路口->汐科站北站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/xinzhuang_station_to_xizhi_science_park.json
xizhi_science_park,汐止科學園區,汐止,25.06406,121.65233,蘆洲站,蘆洲區,25.09152,121.46471,蘆洲,TRTC,TRTC-O54,O54,新北市,18500,86.6,1,1000,False,汐止車站; 板橋站; 樹林車站; 泰山站; 三重站; 鶯歌車站; 頂溪站; 土城站; 大坪林站; 林口站; 淡水站; 景安站; 三峽北大特區; 五股區公所; 新莊站,Terminal MRT node and representative Luzhou transit anchor.,,2026-08-24T08:00:00,MRT 中和新蘆線 (蘆洲->松江南京) | Bus 668 (南京建國路口->汐科站北站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/luzhou_station_to_xizhi_science_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,景安站,中和區,24.99392,121.505114,景安,TRTC,TRTC-O02,O02,新北市,15000,14.9,0,4500,True,,Major Zhonghe interchange area with MRT access.,,2026-08-24T08:00:00,MRT 環狀線 (景安->中和),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/jingan_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,頂溪站,永和區,25.01308,121.515398,頂溪,TRTC,TRTC-O04,O04,新北市,15000,18.0,0,4500,False,景安站,Central Yonghe MRT station on the Zhonghe-Xinlu line.,,2026-08-24T08:00:00,Bus 橘3 (仁愛路->橋和站),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/dingxi_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,板橋站,板橋區,25.014098,121.462671,板橋,TRTC,TRTC-BL07,BL07,新北市,16000,23.2,0,3500,False,景安站; 頂溪站,Primary Banqiao multimodal hub represented by its MRT station coordinate.,,2026-08-24T08:00:00,MRT 環狀線 (板橋->中和),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/banqiao_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,大坪林站,新店區,24.98272,121.54134,大坪林,TRTC,TRTC-G04,G04,新北市,15500,23.4,0,4000,False,景安站; 頂溪站,Representative Xindian MRT station with direct urban access.,,2026-08-24T08:00:00,MRT 環狀線 (大坪林->中和),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/dapinglin_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,新莊站,新莊區,25.03608,121.45218,新莊,TRTC,TRTC-O18,O18,新北市,15700,33.1,1,3800,False,景安站; 頂溪站; 大坪林站,Established MRT node in the older Xinzhuang urban core.,,2026-08-24T08:00:00,MRT 中和新蘆線 (新莊->頭前庄) | MRT 環狀線 (頭前庄->中和),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/xinzhuang_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,樹林車站,樹林區,24.99123,121.42442,樹林,TRA,TRA-1040,1040,新北市,13000,33.8,1,6500,True,,TRA station and main rail anchor for Shulin.,,2026-08-24T08:00:00,TRA 鶯歌-蘇澳新 (樹林->板橋) | MRT 環狀線 (板橋->中和),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/shulin_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,三重站,三重區,25.05571,121.48422,三重,TRTC,TRTC-O15,O15,新北市,15000,36.5,1,4500,False,景安站; 頂溪站; 樹林車站,Representative Sanchong MRT station on the Zhonghe-Xinlu line.,,2026-08-24T08:00:00,MRT 中和新蘆線 (三重->頭前庄) | MRT 環狀線 (頭前庄->中和),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/sanchong_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,土城站,土城區,24.97313,121.44432,土城,TRTC,TRTC-BL03,BL03,新北市,14500,41.6,1,5000,False,樹林車站,"MRT station named for and located in Tucheng, suitable as the district's transit anchor.",,2026-08-24T08:00:00,MRT 板南線 (土城->板橋) | MRT 環狀線 (板橋->中和),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/tucheng_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,鶯歌車站,鶯歌區,24.95455,121.35517,鶯歌,TRA,TRA-1070,1070,新北市,14500,48.8,1,5000,False,樹林車站; 土城站,TRA station and main rail anchor for Yingge.,,2026-08-24T08:00:00,TRA 鶯歌-蘇澳新 (鶯歌->板橋) | MRT 環狀線 (板橋->中和),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/yingge_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,汐止車站,汐止區,25.0679,121.66113,汐止,TRA,TRA-0960,0960,新北市,14000,49.5,1,5500,False,樹林車站,TRA station anchoring Xizhi's main rail commute corridor.,,2026-08-24T08:00:00,TRA 蘇澳-樹林 (汐止->萬華) | Bus 307西藏三民 (西藏路->華中橋),https://tdx.transportdata.tw/api/basic/v2/Rail/TRA/Station,data/interim/transport/tdx_maas_responses/xizhi_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,泰山站,泰山區,25.05321,121.43943,泰山站,TYMC,TYMC-A5,A5,新北市,10000,56.1,1,9500,True,,"Taoyuan Airport MRT A5 station in Taishan, the clearest rail node for the district.",,2026-08-24T08:00:00,MRT 桃園機場捷運線 (泰山站->台北車站) | Bus 202 (臺北車站(忠孝)->華中橋),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TYMC,data/interim/transport/tdx_maas_responses/taishan_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,蘆洲站,蘆洲區,25.09152,121.46471,蘆洲,TRTC,TRTC-O54,O54,新北市,18500,57.1,1,1000,False,景安站; 頂溪站; 板橋站; 大坪林站; 新莊站; 樹林車站; 三重站; 土城站; 鶯歌車站; 汐止車站; 泰山站,Terminal MRT node and representative Luzhou transit anchor.,,2026-08-24T08:00:00,MRT 中和新蘆線 (蘆洲->景安) | MRT 環狀線 (景安->中和),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/luzhou_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,五股區公所,五股區,25.082744,121.4383484,五股區公所(五股公有市場),NWT_BUS_STATION,NWT74479,74479,新北市,16000,58.8,2,3500,False,景安站; 頂溪站; 板橋站; 大坪林站; 新莊站; 樹林車站; 三重站; 土城站; 鶯歌車站; 汐止車站; 泰山站,"TDX bus station at Wugu District Office / public market, representing the district center.",5.0,2026-08-24T08:00:00,Bus 963 (五股區公所(五股公有市場)->捷運新埔站) | MRT 板南線 (新埔->板橋) | MRT 環狀線 (板橋->中和),https://tdx.transportdata.tw/api/basic/v2/Bus/Station/City/NewTaipei,data/interim/transport/tdx_maas_responses/wugu_district_office_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,三峽北大特區,三峽區,24.94489,121.37368,臺北大學正門,NWT_BUS_STATION,NWT3282,3282,新北市,10000,64.3,1,9500,False,泰山站,"TDX bus station at NTPU main gate, representing the dense Sanxia Beida residential area with many bus routes.",17.0,2026-08-24T08:00:00,Bus 921 (臺北大學正門->中和國稅局) | Bus 982 (家美工業區->中和保養廠),https://tdx.transportdata.tw/api/basic/v2/Bus/Station/City/NewTaipei,data/interim/transport/tdx_maas_responses/sanxia_ntpu_main_gate_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,林口站,林口區,25.0658,121.36134,林口站,TYMC,TYMC-A9,A9,新北市,18000,65.5,1,1500,False,景安站; 頂溪站; 板橋站; 大坪林站; 新莊站; 樹林車站; 三重站; 土城站; 鶯歌車站; 汐止車站; 泰山站; 五股區公所; 三峽北大特區,Taoyuan Airport MRT A9 station and the main rail node for Linkou new town.,,2026-08-24T08:00:00,MRT 桃園機場捷運線 (林口站->台北車站) | Bus 307 (臺北車站(忠孝)->華中橋),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TYMC,data/interim/transport/tdx_maas_responses/linkou_station_to_zhonghe_tech_park.json
zhonghe_tech_park,中和科技園區,中和,25.007043,121.496375,淡水站,淡水區,25.167745,121.445805,淡水,TRTC,TRTC-R28,R28,新北市,10000,77.3,1,9500,False,泰山站; 三峽北大特區,Terminal MRT station and highest-recognition Tamsui transit node.,,2026-08-24T08:00:00,MRT 淡水信義線 (淡水->台北車站) | Bus 307 (臺北車站(忠孝)->華中橋),https://tdx.transportdata.tw/api/basic/v2/Rail/Metro/Station/TRTC,data/interim/transport/tdx_maas_responses/tamsui_station_to_zhonghe_tech_park.json
